-0.581712	-1.455189	-1.117817	0.053742	0.520918	-0.447565	-0.720889	0.826642	1.310487	0.515809	-1.027576	-2.128286	0.894076	0.670775	-1.224732	-1.291480	-0.096989	-1.149614	2.068767	-1.356955	-1.029237	0.780029	0.995414	0.432657	-0.208050	-1.240451	0.958664	0.783643	-1.257572	0.301163	0.220835	-1.623516	0.031643	-0.056867	0.280174	-0.236085	-1.415398	-0.288145	0.656140	-0.305146	0.695104	-0.411530	0.316078	1.201106	1.692667	2.262488	-1.865174	-0.323007	-0.933130	-0.999496	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.724779	-0.464963	0.461504	0.083980	-1.363797	0.603596	0.806321	-0.928524	-1.555696	0.926789	2.663709	0.129425	0.467178	1.612113	-1.102486	0.694659	-0.888614	0.344483	-0.463425	0.243762	0.833728	-0.271245	0.264759	0.360222	0.354180	-1.599070	-0.396879	0.919151	0.647215	0.080617	-0.457971	2.351237	0.971834	0.120861	-0.540473	0.245535	-0.519475	-0.894145	-0.230094	0.163004	-0.695867	-0.967180	0.941325	2.718441	-0.356948	-0.231244	-0.837444	-0.179411	0.756237	0.823671	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.897261	-1.224723	-0.429575	-0.354471	-0.622644	-1.423008	0.837778	-0.517040	-0.628127	-0.557750	-0.699423	0.071399	0.454863	-2.245079	-0.016197	-0.068257	-0.414624	0.527440	0.943461	-0.399093	0.720592	-0.542437	0.378217	-0.156625	2.077081	-0.157713	0.292602	1.352756	0.717387	0.363724	1.488539	-1.406285	-0.599002	0.817684	0.864823	0.933921	0.208410	-1.136676	0.768163	0.688278	0.517768	-1.014826	-0.223177	0.622228	-1.090398	0.855881	0.505548	0.049765	-1.727905	1.583241	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-0.191379	0.361812	0.342893	-1.245311	-0.801696	0.454063	-0.880157	-2.967978	-1.675112	1.326278	0.439677	-1.865664	-0.958860	1.352764	0.848471	1.236573	0.647723	0.623815	-0.154315	0.291816	-0.658129	0.192255	-0.399014	-0.908768	0.382831	0.226282	-2.175109	0.157565	0.384653	-0.306409	-0.183469	1.469272	-0.852037	-0.407769	1.011953	0.970424	-0.975197	-0.904609	-0.242449	-1.074275	-0.620260	-0.576037	1.649946	2.448368	-0.569960	-1.421342	-2.557199	-0.095105	0.011079	-0.013031	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.647905	-0.037871	1.050929	-0.696585	0.827357	2.991509	0.307542	-0.678901	0.798229	-0.645838	0.188025	-0.417055	-0.151970	0.230125	-0.885796	1.220716	0.594205	-0.399609	-1.237891	-0.007710	0.517816	-0.226461	-0.159429	-1.680376	-1.382681	-0.826444	-0.409452	-0.726503	-0.059653	-0.542915	1.079701	0.366797	-0.975083	0.379111	0.775624	-0.167379	-0.279301	-0.388877	-0.843296	-0.609818	-1.110048	-1.734537	-0.285729	1.182676	1.364425	-1.180032	0.548657	0.127250	-0.715277	-0.182653	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-0.337824	-0.668145	-0.252914	-0.406095	-0.244167	-0.452268	-1.791045	1.245411	1.967007	0.812354	1.093069	1.113086	-1.547549	-0.226415	-1.631795	-0.507547	-1.114860	-1.024661	0.001992	-0.370973	0.962868	0.849781	-0.885881	0.904638	0.140241	-0.789179	-0.998320	0.230963	0.733867	0.228415	-0.398063	-0.292874	0.186093	1.876592	-0.009496	0.173820	0.754019	-0.682491	1.166874	-0.204932	-0.410836	-0.682586	0.597011	1.334584	1.663533	1.263735	-0.207699	0.683574	1.075164	0.148821	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-0.331498	-1.236580	-0.054276	1.238290	0.039877	0.498880	0.816831	-0.461353	-0.216002	-0.183184	0.443770	-0.492290	-0.823645	2.166989	-0.025030	-0.358021	-1.857099	1.548709	-1.201537	0.159670	-1.198142	1.320201	-1.915907	0.574812	-0.423214	-0.414646	0.841655	-0.570381	0.074822	-0.517922	1.477296	-0.274964	1.196200	0.070748	0.324007	0.016429	-0.968467	1.939114	0.885350	-0.798625	-0.668298	0.459365	-1.217463	-1.072929	-0.673362	-1.174298	0.234975	0.695459	0.257719	0.118112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.286131	-0.123935	1.274339	-0.348374	2.234473	-1.119329	-1.223297	-1.237726	0.387494	-0.655092	-1.176398	-1.055868	-1.639173	3.247296	2.418727	0.367380	0.663658	1.541280	0.085391	0.071177	-0.233365	-0.681413	1.120732	-0.202749	1.019808	0.021304	-0.621492	-1.476068	-0.506329	0.858139	0.610559	-0.704204	-0.013684	-0.265027	0.167245	0.114732	0.652881	-1.341793	-0.323177	0.863793	0.347152	0.726355	0.839180	0.053618	0.591962	-0.312409	0.419419	0.497617	-1.798072	-1.264260	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.927785	-1.008855	-0.359457	-0.366395	0.261655	1.421539	0.535779	0.070207	-0.097436	-1.217813	-1.611166	-1.310860	-0.789953	0.510304	2.314239	-1.561468	-0.869795	-0.023822	1.403357	-0.402423	-0.246221	-1.673732	1.096745	0.764247	-1.444581	0.047512	-0.147212	-0.503930	0.455311	-0.641499	-0.182382	0.352684	0.802477	0.914163	1.840136	-0.647470	-1.014987	0.760621	1.185789	0.237050	-0.540981	0.472808	1.140766	1.193987	-0.043129	1.613869	0.594460	-0.785818	-1.412573	-1.373791	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.656866	0.109135	0.446045	-0.403891	-1.737707	0.317584	1.171857	-0.092549	-0.657495	-3.823856	-1.341233	0.339654	0.549337	-1.297360	0.787637	0.891413	0.206316	0.208817	-0.042902	-0.117100	-0.676956	-1.496905	0.356151	-0.930051	1.246963	-0.208556	0.362465	-0.129707	-2.919941	2.036089	-1.937592	2.269640	-0.598877	-0.769828	-0.336661	0.887049	1.192276	0.790058	-0.779944	-1.069606	0.286262	0.320334	-0.448488	0.837294	0.327579	-0.745654	-0.033130	1.965910	0.673535	-1.058609	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.681561	0.048083	0.417572	1.004058	-0.130740	0.722333	0.413959	-0.193002	-0.071661	-1.389470	-1.081147	-0.215878	-0.948660	-1.745774	-0.100396	-1.257012	1.527010	0.798500	0.760963	-0.473904	0.018674	0.109580	0.484533	-0.588737	-0.047479	2.972571	2.662893	-1.364586	-0.098910	0.251685	-0.420859	1.333715	0.165808	-1.512634	-0.563435	-0.215230	0.293250	-1.000099	0.421744	-1.819984	-0.254278	0.298047	1.564563	0.443242	0.766298	1.013330	-0.018739	0.438525	-0.814395	0.071168	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-1.296990	-2.660740	1.147666	1.775389	-0.938592	1.285747	0.580872	-0.577539	0.326536	0.611237	-1.214788	1.007639	0.125057	-1.852110	-0.144975	-0.076207	1.424657	-2.480723	0.227280	-0.664323	1.785868	0.374451	-1.090956	0.284232	0.930076	0.272208	0.377187	1.912559	1.058946	0.097826	0.790635	-0.464319	-1.992274	-0.176495	-0.035895	2.222445	0.918534	-0.365534	-1.026589	-0.321906	0.464816	-1.058574	-0.599232	0.917549	0.566961	0.062077	-1.056138	0.109897	0.359287	-0.791350	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.303894	-0.308478	-0.308193	-0.723681	1.491895	-0.330209	-1.140157	-1.536703	0.792430	-0.345111	0.297774	0.785103	0.767030	0.157292	0.528845	-1.206214	-0.938046	0.642368	0.187837	-1.176415	-0.013082	-0.640023	0.221161	0.759626	-0.294874	0.956202	-0.060839	0.441781	0.539960	1.804665	0.590733	1.824856	0.265459	-1.375550	1.581987	0.615760	0.385947	-1.558565	-0.419878	0.307779	-0.632937	-1.500008	-0.140951	-0.147822	0.110826	0.981754	-0.052180	-0.158577	0.493616	-1.043032	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-0.184450	-0.316104	-0.335079	1.026824	-0.542025	-0.329414	0.651724	-0.169107	-0.114101	1.056764	0.538125	-1.455114	-0.032521	-0.540966	0.916085	1.658275	0.315579	0.104468	-0.184517	-1.113226	-0.688703	1.737075	0.568314	1.744269	-1.887764	0.279860	0.301214	-1.126717	0.099649	-0.287061	-0.930053	0.323193	0.371747	0.327572	-0.785756	-1.314851	2.691383	-0.090271	-0.608549	1.051508	0.548583	-1.045690	-0.000214	-0.898696	-1.051327	-1.952326	-0.375114	1.304254	-0.937278	0.010043	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
0.011811	-0.337074	0.575426	0.537191	0.560424	1.010022	-0.245286	-0.687037	-2.130236	0.712310	1.066518	0.313939	-1.101317	-0.418558	-0.687925	1.557581	1.109099	-0.077407	-0.713083	-1.040040	0.312331	1.071049	0.351198	-0.277434	-0.282327	1.626049	-0.118946	-0.378659	-0.912135	0.847601	-2.193561	-0.611851	1.059614	-0.759611	1.164143	-0.895057	-0.162813	1.578018	0.860095	1.610401	-0.989131	0.212483	-1.564359	1.003417	-3.075832	0.311445	0.391230	-0.123423	0.410525	0.349802	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000
-1.102821	2.448695	0.193837	1.217763	0.319226	-0.644859	-2.557994	-0.201504	0.509977	-0.731989	-0.512841	0.142737	-1.031750	1.079483	0.468025	-1.987509	2.066329	-0.656387	-0.740372	0.330467	-0.085380	0.887091	0.654614	-0.699687	-1.422589	-1.335729	0.247806	-0.681930	-1.091882	0.417515	0.210367	-0.895658	0.524913	1.282161	1.117374	-1.290887	-0.698490	0.104824	-1.349653	0.577764	-0.928947	1.727222	-0.725797	-1.597194	0.313589	-0.206740	0.706599	-0.225308	-0.169482	-0.420686	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
-0.858946	-0.841236	-0.013861	-1.967168	-1.317767	0.495546	-1.200933	0.313644	-0.820189	-1.498145	-2.416425	0.994638	-0.300081	-1.763275	0.521505	-1.247173	0.645057	-1.324689	0.498851	-1.598618	0.144922	-0.827306	-3.458347	0.240461	1.089724	1.644812	0.434091	-1.545570	-1.117547	0.837268	-0.786096	-1.407716	-0.526721	0.905308	0.692238	-1.859422	-0.199980	-0.637937	-0.181588	-0.251838	0.285801	1.790713	-0.246583	0.008257	-1.191679	-0.119647	0.242402	0.279029	0.826348	0.340555	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
-0.609735	-0.085123	1.008924	-0.200876	-0.194231	0.143811	-0.741604	3.305577	0.569160	1.526048	0.380329	-1.167054	-0.967567	-1.969091	0.702277	-1.367242	-1.780577	-0.747881	0.382369	-1.250781	-0.029649	-0.324308	1.323903	-0.616596	0.795401	0.096695	-0.076799	0.737803	-2.036757	-0.504051	0.590160	-0.583744	1.191627	2.004545	-0.820915	-1.580183	-0.183787	0.861004	-1.076536	0.252499	1.251552	0.666792	-0.769810	0.812326	1.612837	2.132647	1.555841	-0.661090	-0.175714	-0.890245	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
